#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,long,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,device,phase
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T08:35:47Z,2299,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T09:35:07Z,1829,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T10:34:28Z,1519,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T11:33:52Z,1979,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T12:33:21Z,2009,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T13:32:46Z,2549,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T14:32:11Z,4109,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T15:31:37Z,1989,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T16:31:02Z,3859,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T17:30:25Z,1909,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T18:29:50Z,1869,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T19:29:15Z,2089,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T20:28:37Z,1709,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T21:28:01Z,2069,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T22:27:26Z,1969,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-16T23:26:47Z,1849,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T00:26:11Z,2159,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T01:25:36Z,2159,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T02:24:59Z,1809,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T03:24:20Z,1839,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T04:23:43Z,2379,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T05:23:08Z,1799,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T06:22:31Z,2009,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T07:21:54Z,2419,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T08:21:17Z,2159,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T09:20:43Z,1929,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T10:20:06Z,1799,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T11:19:28Z,1689,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T12:18:51Z,1999,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T13:18:15Z,1969,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T14:17:40Z,1899,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T15:17:06Z,3149,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T16:16:33Z,1789,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T17:15:54Z,1729,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T18:15:21Z,1559,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T19:14:44Z,1989,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T21:13:27Z,2602,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T22:12:48Z,1749,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-17T23:12:10Z,4919,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T00:11:36Z,1699,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T01:11:02Z,2339,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T02:10:23Z,1789,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T03:09:47Z,1929,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T04:09:09Z,1779,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T05:08:37Z,2449,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T06:07:57Z,1639,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T07:07:26Z,3139,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T08:06:56Z,2149,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T09:06:22Z,2129,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T10:05:41Z,1589,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T11:05:07Z,2079,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T12:04:34Z,2089,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T13:03:58Z,2089,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T14:03:17Z,2099,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T15:02:40Z,1719,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T16:02:00Z,1709,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T17:01:21Z,1889,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T18:00:46Z,1869,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T19:00:13Z,1839,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T19:59:35Z,2219,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T20:58:58Z,2319,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T21:58:22Z,2979,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T22:57:49Z,1989,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-18T23:57:13Z,1839,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T00:56:33Z,1799,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T01:56:00Z,1859,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T02:55:22Z,1879,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T03:54:48Z,2029,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T04:54:12Z,1569,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T05:53:33Z,1819,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T06:52:59Z,1889,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T07:52:37Z,1749,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T08:52:00Z,1879,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T09:51:22Z,1769,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T10:50:42Z,3429,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T11:50:01Z,1729,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T12:49:23Z,1629,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T13:48:48Z,2009,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T14:48:10Z,1899,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T15:47:30Z,2049,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T16:46:53Z,1679,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T17:46:15Z,1879,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T18:45:38Z,2109,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T19:45:02Z,1999,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T20:44:24Z,1929,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T21:43:42Z,1679,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T22:43:08Z,1679,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-19T23:42:29Z,2779,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T00:41:51Z,1779,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T01:41:18Z,2499,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T02:40:45Z,1919,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T03:40:09Z,2029,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T04:39:31Z,1939,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T05:38:55Z,1969,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T06:38:20Z,1909,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T07:37:42Z,1839,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T08:37:18Z,2129,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T09:36:46Z,1879,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T10:36:08Z,1929,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T11:35:37Z,1979,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T12:35:01Z,5329,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T13:34:24Z,2559,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T14:33:52Z,1909,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T15:33:16Z,6439,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T16:32:40Z,1929,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T17:32:11Z,2509,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T18:31:32Z,7419,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T19:30:57Z,1959,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T20:30:30Z,2649,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T21:29:52Z,10639,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T22:29:19Z,2139,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-20T23:28:53Z,1769,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T00:28:15Z,11719,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T01:27:34Z,1549,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T02:27:07Z,1789,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T03:26:29Z,11619,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T04:25:53Z,1869,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T05:25:18Z,1879,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T06:24:41Z,1809,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T07:24:16Z,1839,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T08:23:44Z,1779,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T09:23:11Z,1839,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T10:22:33Z,1909,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T11:21:58Z,1909,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T12:21:21Z,3669,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T13:20:44Z,2259,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T14:20:09Z,1779,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T15:19:29Z,1739,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T16:18:53Z,2159,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T17:18:14Z,1709,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T18:17:42Z,2069,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T19:17:03Z,1989,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T20:16:29Z,2029,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T21:15:52Z,3289,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T22:15:15Z,1829,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-21T23:14:36Z,1559,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T00:14:01Z,2429,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T01:13:25Z,1799,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T02:12:46Z,1679,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T03:12:10Z,1709,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T04:11:35Z,1879,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T05:11:02Z,1609,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T06:10:24Z,3629,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T07:10:01Z,2179,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T08:09:31Z,1799,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T09:09:00Z,2499,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T10:08:21Z,2089,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T11:07:43Z,1869,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T12:07:07Z,1799,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T13:06:27Z,2199,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T14:05:48Z,2669,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T15:05:09Z,1859,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T16:04:33Z,1739,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T17:03:56Z,1989,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T18:03:18Z,1899,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T19:02:42Z,1789,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T20:02:06Z,1739,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T21:01:31Z,1899,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T22:00:52Z,1669,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T23:00:12Z,1689,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-22T23:59:41Z,2049,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T00:59:05Z,4669,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T01:58:30Z,3749,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T02:57:52Z,1749,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
,,40,2026-03-14T18:00:00Z,2026-03-24T12:00:00Z,2026-03-23T03:57:17Z,2909,total_awake_ms,plant_watering,esp_4_adaptive_irrigation,timing
